1    :  AukMa830            , 单日浮动：136.75
5233 :  Englandball         , 单日浮动：  0.00
5234 :  Duusipus            , 单日浮动：  0.00
5235 :  ruofeiya            , 单日浮动：  0.00
5236 :  CJulio666           , 单日浮动：  0.00
5237 :  Xbbj699             , 单日浮动：  0.00
5238 :  Privilege-Ah        , 单日浮动：  0.00
5239 :  wangshuailll        , 单日浮动：  0.00
5240 :  chenziyang321       , 单日浮动：  0.00
5241 :  Douyin_MrYan_bf5    , 单日浮动：  0.00
5242 :  1181147             , 单日浮动：  0.00
5243 :  Kurumi5556          , 单日浮动：  0.00
5244 :  FangKShuT           , 单日浮动：  0.00
5245 :  07314537            , 单日浮动：  0.00
5246 :  torazake            , 单日浮动：  0.00
5247 :  wzs7690             , 单日浮动：  0.00
5248 :  huangyanhan1145     , 单日浮动：  0.00
5249 :  xbxhdbdu            , 单日浮动：  0.00
5250 :  ZUIQIANGLAOXIANY    , 单日浮动：  0.00
5251 :  panghubuchirou      , 单日浮动：  0.00
5252 :  451590              , 单日浮动：  0.00
5253 :  MX-Stardust         , 单日浮动：  0.00
5254 :  ajiLifezzz          , 单日浮动：  0.00
5255 :  gxp113              , 单日浮动：  0.00
5256 :  2445064092          , 单日浮动：  0.00
5257 :  lushuaipo0422       , 单日浮动：  0.00
5258 :  lululv3             , 单日浮动：  0.00
5259 :  GYYDSFH             , 单日浮动：  0.00
5260 :  Mei2548             , 单日浮动：  0.00
5261 :  Qssssssssss         , 单日浮动：  0.00
5262 :  Iris_Alice_12       , 单日浮动：  0.00
5263 :  X93037              , 单日浮动：  0.00
5264 :  Deathscythel        , 单日浮动：  0.00
5265 :  365509172           , 单日浮动：  0.00
5266 :  Hammond1030         , 单日浮动：  0.00
5267 :  YouQJL              , 单日浮动：  0.00
5268 :  XingChenMengYun     , 单日浮动：  0.00
5269 :  TYFTYFTYG           , 单日浮动：  0.00
5270 :  JUJUgiao            , 单日浮动：  0.00
5271 :  Otghost-cn          , 单日浮动：  0.00
5272 :  mlbzf               , 单日浮动：  0.00
5273 :  PPDykkxx            , 单日浮动：  0.00
5274 :  Zero0825            , 单日浮动：  0.00
5275 :  YUJIALE2022         , 单日浮动：  0.00
5276 :  ikunkun123          , 单日浮动：  0.00
5277 :  goderryes           , 单日浮动：  0.00
5278 :  esqnroyal           , 单日浮动：  0.00
5279 :  ghoij1              , 单日浮动：  0.00
5280 :  brawlerstar         , 单日浮动：  0.00
5281 :  andrew11333         , 单日浮动：  0.00
5282 :  ccggbb226           , 单日浮动：  0.00
5283 :  Speecjless          , 单日浮动：  0.00
5284 :  Shuaibivoyage       , 单日浮动：  0.00
5285 :  Goofy-1027          , 单日浮动：  0.00
5286 :  wweeeaaaa           , 单日浮动：  0.00
5287 :  limaonn             , 单日浮动：  0.00
5288 :  HUANGUUO            , 单日浮动：  0.00
5289 :  qhysbixkl           , 单日浮动：  0.00
5290 :  Calvinxian          , 单日浮动：  0.00
5291 :  xion_amn            , 单日浮动：  0.00
5292 :  HaMaGoN1212         , 单日浮动：  0.00
5293 :  xeghdy              , 单日浮动：  0.00
5294 :  wenkuo88            , 单日浮动：  0.00
5295 :  Suprem-spider       , 单日浮动：  0.00
5296 :  NBMAN8              , 单日浮动：  0.00
5297 :  Fatstonezwj         , 单日浮动：  0.00
5298 :  Ghost-DHT           , 单日浮动：  0.00
5299 :  wulalapu_cat        , 单日浮动：  0.00
5300 :  TianYi96            , 单日浮动：  0.00
5301 :  060715QIAN          , 单日浮动：  0.00
5302 :  john235653          , 单日浮动：  0.00
5303 :  xiu2204             , 单日浮动：  0.00
5304 :  Wxz080701           , 单日浮动：  0.00
5305 :  Velpro808           , 单日浮动：  0.00
5306 :  songzhiguang427     , 单日浮动：  0.00
5307 :  zhixingtan          , 单日浮动：  0.00
5308 :  Markpacom           , 单日浮动：  0.00
5309 :  2023xmx             , 单日浮动：  0.00
5310 :  wx65621             , 单日浮动：  0.00
5311 :  jiomawqawsl         , 单日浮动：  0.00
5312 :  kokenta225          , 单日浮动：  0.00
5313 :  lch021821           , 单日浮动：  0.00
5314 :  SatanKon            , 单日浮动：  0.00
5315 :  Su_Gyeong           , 单日浮动：  0.00
5316 :  ice_koucha          , 单日浮动：  0.00
5317 :  hanshanzizi         , 单日浮动：  0.00
5318 :  hannianying         , 单日浮动：  0.00
5319 :  Chang455            , 单日浮动：  0.00
5320 :  krigingren          , 单日浮动：  0.00
5321 :  anika6103           , 单日浮动：  0.00
5322 :  PAOY4               , 单日浮动：  0.00
5323 :  hallo252            , 单日浮动：  0.00
5324 :  Gest-fo             , 单日浮动：  0.00
5325 :  slaughsharpknife    , 单日浮动：  0.00
5326 :  Dgle3370            , 单日浮动：  0.00
5327 :  wengbaoding         , 单日浮动：  0.00
5328 :  S-Kumar-Bera        , 单日浮动：  0.00
5329 :  bigsmokelx          , 单日浮动：  0.00
5330 :  SevenAutumn         , 单日浮动：  0.00
5331 :  1454428168          , 单日浮动：  0.00
5332 :  Fantesi_still       , 单日浮动：  0.00
5333 :  jzh322443113        , 单日浮动：  0.00
5334 :  Flagship-Kongo      , 单日浮动：  0.00
5335 :  QtaQtaQtaQta        , 单日浮动：  0.00
5336 :  yangleitababa       , 单日浮动：  0.00
5337 :  huangd17            , 单日浮动：  0.00
5338 :  lichunmei3          , 单日浮动：  0.00
5339 :  kissdaduanshifa     , 单日浮动：  0.00
5340 :  jnwefhdi            , 单日浮动：  0.00
5341 :  jian738             , 单日浮动：  0.00
5342 :  0f9jqre3e0vn        , 单日浮动：  0.00
5343 :  1924436584          , 单日浮动：  0.00
5344 :  Nicoiti             , 单日浮动：  0.00
5345 :  Unayama_0918        , 单日浮动：  0.00
5346 :  eaeeaf719c3b780a    , 单日浮动：  0.00
5347 :  D25233              , 单日浮动：  0.00
5348 :  Steven_XJC          , 单日浮动：  0.00
5349 :  faneikuangtulisi    , 单日浮动：  0.00
5350 :  Nervselee86         , 单日浮动：  0.00
5351 :  violentgranny       , 单日浮动：  0.00
5352 :  Layonic             , 单日浮动：  0.00
5353 :  ny175707            , 单日浮动：  0.00
5354 :  303930924           , 单日浮动：  0.00
5355 :  CJHXZ               , 单日浮动：  0.00
5356 :  Diana-A-shou        , 单日浮动：  0.00
5357 :  linjue123123        , 单日浮动：  0.00
5358 :  1489455             , 单日浮动：  0.00
5359 :  jackybody           , 单日浮动：  0.00
5360 :  2324795626          , 单日浮动：  0.00
5361 :  Breggman            , 单日浮动：  0.00
5362 :  wocao11451          , 单日浮动：  0.00
5363 :  2737161             , 单日浮动：  0.00
5364 :  Hskrillex           , 单日浮动：  0.00
5365 :  PeiqiGu             , 单日浮动：  0.00
5366 :  XIAOJUANMAO111      , 单日浮动：  0.00
5367 :  XWJ20070417         , 单日浮动：  0.00
5368 :  oysj666             , 单日浮动：  0.00
5369 :  XipeoseZV           , 单日浮动：  0.00
5370 :  lihan666888         , 单日浮动：  0.00
5371 :  zuixiaoqingfeng     , 单日浮动：  0.00
5372 :  zipperkoko          , 单日浮动：  0.00
5373 :  hessonovo           , 单日浮动：  0.00
5374 :  godkimchi777        , 单日浮动：  0.00
5375 :  Captain_Canguro     , 单日浮动：  0.00
5376 :  1896001923046719    , 单日浮动：  0.00
5377 :  noble-b321          , 单日浮动：  0.00
5378 :  hunchun001          , 单日浮动：  0.00
5379 :  asid013             , 单日浮动：  0.00
5380 :  5rc29t1mlpcw        , 单日浮动：  0.00
5381 :  sadwdsadw           , 单日浮动：  0.00
5382 :  785135847           , 单日浮动：  0.00
5383 :  KevinCastellana     , 单日浮动：  0.00
5384 :  jotggachihane       , 单日浮动：  0.00
5385 :  4rxfpjb8eknd        , 单日浮动：  0.00
5386 :  hblbbb              , 单日浮动：  0.00
5387 :  F6G6                , 单日浮动：  0.00
5388 :  tubotubo_suitai     , 单日浮动：  0.00
5389 :  kfengzzz            , 单日浮动：  0.00
5390 :  ICanOnlySkydive     , 单日浮动：  0.00
5391 :  ChunAiMaQianZu      , 单日浮动：  0.00
5392 :  KITIGUY90           , 单日浮动：  0.00
5393 :  yagyiyn             , 单日浮动：  0.00
5394 :  361439199           , 单日浮动：  0.00
5395 :  Blueberrydoughn     , 单日浮动：  0.00
5396 :  qqqiulyn            , 单日浮动：  0.00
5397 :  FrostLeafAWA        , 单日浮动：  0.00
5398 :  Jasmine00100        , 单日浮动：  0.00
5399 :  JIU_ZHE_77777777    , 单日浮动：  0.00
5400 :  2023MIT             , 单日浮动：  0.00
5401 :  Ylianzhengyu        , 单日浮动：  0.00
5402 :  jumao201219         , 单日浮动：  0.00
5403 :  chenkeyyy111        , 单日浮动：  0.00
5404 :  EtherealRuri        , 单日浮动：  0.00
5405 :  humruj02            , 单日浮动：  0.00
5406 :  233233jojo          , 单日浮动：  0.00
5407 :  KOREASKY            , 单日浮动：  0.00
5408 :  5768ASDFGHJKL       , 单日浮动：  0.00
5409 :  soeike              , 单日浮动：  0.00
5410 :  ZanyaoTian          , 单日浮动：  0.00
5411 :  yiwenjie            , 单日浮动：  0.00
5412 :  ybq0911             , 单日浮动：  0.00
5413 :  chenmo02            , 单日浮动：  0.00
5414 :  hosjino             , 单日浮动：  0.00
5415 :  soldier3816         , 单日浮动：  0.00
5416 :  StormBlockzero      , 单日浮动：  0.00
5417 :  SColda              , 单日浮动：  0.00
5418 :  LINSENQUN           , 单日浮动：  0.00
5419 :  killaQAQzzz         , 单日浮动：  0.00
5420 :  hH1S                , 单日浮动：  0.00
5421 :  ReyzNoob            , 单日浮动：  0.00
5422 :  Varyfeeler          , 单日浮动：  0.00
5423 :  AStirin             , 单日浮动：  0.00
5424 :  chrisgc1108         , 单日浮动：  0.00
5425 :  qazwsxmzx           , 单日浮动：  0.00
5426 :  ohhhh0              , 单日浮动：  0.00
5427 :  24204121            , 单日浮动：  0.00
5428 :  shangwusuoqiu       , 单日浮动：  0.00
5429 :  RemiliaSKR          , 单日浮动：  0.00
5430 :  Sqbl1               , 单日浮动：  0.00
5431 :  1027322137          , 单日浮动：  0.00
5432 :  zch2005722          , 单日浮动：  0.00
5433 :  kleeri              , 单日浮动：  0.00
5434 :  Jianai073           , 单日浮动：  0.00
5435 :  y19980818           , 单日浮动：  0.00
5436 :  wq20020113          , 单日浮动：  0.00
5437 :  CherlesZzz          , 单日浮动：  0.00
5438 :  tudousi191          , 单日浮动：  0.00
5439 :  ighakak             , 单日浮动：  0.00
5440 :  xqiltop             , 单日浮动：  0.00
5441 :  As080324            , 单日浮动：  0.00
5442 :  Ggddhff             , 单日浮动：  0.00
5443 :  RadicalBro          , 单日浮动：  0.00
5444 :  vergilchen123       , 单日浮动：  0.00
5445 :  yuanhou999          , 单日浮动：  0.00
5446 :  l8897               , 单日浮动：  0.00
5447 :  wuqiufeng66         , 单日浮动：  0.00
5448 :  Bluesky8962         , 单日浮动：  0.00
5449 :  ycpxszx210240       , 单日浮动：  0.00
5450 :  kyf04919            , 单日浮动：  0.00
5451 :  huxiaojin           , 单日浮动：  0.00
5452 :  2934219340          , 单日浮动：  0.00
5453 :  A1expro             , 单日浮动：  0.00
5454 :  CNnjhyj             , 单日浮动：  0.00
5455 :  lbxvg               , 单日浮动：  0.00
5456 :  xiaoni8v0           , 单日浮动：  0.00
5457 :  MdgDSDf             , 单日浮动：  0.00
5458 :  zzzz163zzzz         , 单日浮动：  0.00
5459 :  scrutinizer         , 单日浮动：  0.00
5460 :  Givin9267           , 单日浮动：  0.00
5461 :  angyezhiya          , 单日浮动：  0.00
5462 :  Char1eFoxtr0t       , 单日浮动：  0.00
5463 :  QWQHQWQ             , 单日浮动：  0.00
5464 :  isskcc              , 单日浮动：  0.00
5465 :  YuWanv              , 单日浮动：  0.00
5466 :  Zhuotheceo          , 单日浮动：  0.00
5467 :  xlk200505           , 单日浮动：  0.00
5468 :  lsd1555             , 单日浮动：  0.00
5469 :  20092512345         , 单日浮动：  0.00
5470 :  wsbb0               , 单日浮动：  0.00
5471 :  Zdjjwc              , 单日浮动：  0.00
5472 :  FutureCoder1220     , 单日浮动：  0.00
5473 :  114514191982045     , 单日浮动：  0.00
5474 :  QiuYu956            , 单日浮动：  0.00
5475 :  mikeywaya           , 单日浮动：  0.00
5476 :  yuncheol08          , 单日浮动：  0.00
5477 :  djjkasjhdsa18545    , 单日浮动：  0.00
5478 :  zZzhy5201314        , 单日浮动：  0.00
5479 :  Jecheondae          , 单日浮动：  0.00
5480 :  Princessicing       , 单日浮动：  0.00
5481 :  PUYUNJIE            , 单日浮动：  0.00
5482 :  tamperature         , 单日浮动：  0.00
5483 :  SuiYuanCyber        , 单日浮动：  0.00
5484 :  hanxeu              , 单日浮动：  0.00
5485 :  HuangJunGuo         , 单日浮动：  0.00
5486 :  Baby_YU-0D          , 单日浮动：  0.00
5487 :  MAOSHIZHENCHOU      , 单日浮动：  0.00
5488 :  OutenBoy-GHOST      , 单日浮动：  0.00
5489 :  glddddd             , 单日浮动：  0.00
5490 :  SANLIUGUREN         , 单日浮动：  0.00
5491 :  naokinya            , 单日浮动：  0.00
5492 :  Insane096           , 单日浮动：  0.00
5493 :  MRBOSSPPPPP         , 单日浮动：  0.00
5494 :  2759877537          , 单日浮动：  0.00
5495 :  1ssssmmmmm          , 单日浮动：  0.00
5496 :  cndxzz0201          , 单日浮动：  0.00
5497 :  onlypuppy6          , 单日浮动：  0.00
5498 :  Poppos0705          , 单日浮动：  0.00
5499 :  wyfhhdwr            , 单日浮动：  0.00
5500 :  9980414             , 单日浮动：  0.00
5501 :  MistyMonkey420      , 单日浮动：  0.00
5502 :  sbcaijiawo          , 单日浮动：  0.00
5503 :  zhong5932           , 单日浮动：  0.00
5504 :  1995yeah            , 单日浮动：  0.00
5505 :  saniteitarg         , 单日浮动：  0.00
5506 :  RightNowKissMe      , 单日浮动：  0.00
5507 :  berger10999         , 单日浮动：  0.00
5508 :  xzl1110             , 单日浮动：  0.00
5509 :  billionfox12        , 单日浮动：  0.00
5510 :  Lonelykiller920     , 单日浮动：  0.00
5511 :  Coldheart719        , 单日浮动：  0.00
5512 :  z315002944          , 单日浮动：  0.00
5513 :  Jxy2895             , 单日浮动：  0.00
5514 :  Aleks3121           , 单日浮动：  0.00
5515 :  TL-John-Wick        , 单日浮动：  0.00
5516 :  songgengwang1234    , 单日浮动：  0.00
5517 :  Qsaix               , 单日浮动：  0.00
5518 :  budengshi           , 单日浮动：  0.00
5519 :  Konpoku_Youmu       , 单日浮动：  0.00
5520 :  2165175714          , 单日浮动：  0.00
5521 :  S1340               , 单日浮动：  0.00
5522 :  97806652            , 单日浮动：  0.00
5523 :  Unicorn0528         , 单日浮动：  0.00
5524 :  StudentxTFOX        , 单日浮动：  0.00
5525 :  Fr1esDontGoAway     , 单日浮动：  0.00
5526 :  czhall              , 单日浮动：  0.00
5527 :  yoghurtbiubiu       , 单日浮动：  0.00
5528 :  LeiYuLinnb          , 单日浮动：  0.00
5529 :  Oo_FatRat_oO        , 单日浮动：  0.00
5530 :  735915959           , 单日浮动：  0.00
5531 :  CDFDYL              , 单日浮动：  0.00
5532 :  aahahamagi          , 单日浮动：  0.00
5533 :  kndom               , 单日浮动：  0.00
5534 :  pc11223344          , 单日浮动：  0.00
5535 :  ch3cooh52           , 单日浮动：  0.00
5536 :  Bad_B_iNine         , 单日浮动：  0.00
5537 :  gQhWbQ              , 单日浮动：  0.00
5538 :  fps0070             , 单日浮动：  0.00
5539 :  zou0356             , 单日浮动：  0.00
5540 :  AzuNyaX             , 单日浮动：  0.00
5541 :  LuMingr             , 单日浮动：  0.00
5542 :  habiting            , 单日浮动：  0.00
5543 :  wotmbnml            , 单日浮动：  0.00
5544 :  Blueglui            , 单日浮动：  0.00
5545 :  hnczjrxy021         , 单日浮动：  0.00
5546 :  12bill12            , 单日浮动：  0.00
5547 :  WhereOurStoryEnd    , 单日浮动：  0.00
5548 :  cs10995             , 单日浮动：  0.00
5549 :  Baronyemu           , 单日浮动：  0.00
5550 :  yaya6662            , 单日浮动：  0.00
5551 :  qianyingxianjie     , 单日浮动：  0.00
5552 :  Tiroos              , 单日浮动：  0.00
5553 :  hohoEricTang        , 单日浮动：  0.00
5554 :  shasibier6666       , 单日浮动：  0.00
5555 :  6602157             , 单日浮动：  0.00
5556 :  revt800zjz          , 单日浮动：  0.00
5557 :  AUTINOM             , 单日浮动：  0.00
5558 :  eyu123              , 单日浮动：  0.00
5559 :  GuanXiYa            , 单日浮动：  0.00
5560 :  DuokaIU             , 单日浮动：  0.00
5561 :  RMA9248Sun          , 单日浮动：  0.00
5562 :  dqxvc               , 单日浮动：  0.00
5563 :  ISNIFFyourFEET      , 单日浮动：  0.00
5564 :  Cristalios          , 单日浮动：  0.00
5565 :  FumiDayo06          , 单日浮动：  0.00
5566 :  TS86-1314520        , 单日浮动：  0.00
5567 :  lanvly              , 单日浮动：  0.00
5568 :  zxgsbh125           , 单日浮动：  0.00
5569 :  konglok1            , 单日浮动：  0.00
5570 :  YFDUIS              , 单日浮动：  0.00
5571 :  IDYK1               , 单日浮动：  0.00
5572 :  65702351            , 单日浮动：  0.00
5573 :  Vegotable           , 单日浮动：  0.00
5574 :  a26019022           , 单日浮动：  0.00
5575 :  qutter_sky          , 单日浮动：  0.00
5576 :  yingfengxiaoyun     , 单日浮动：  0.00
5577 :  xiaozhang_bang      , 单日浮动：  0.00
5578 :  miaopasi6zz         , 单日浮动：  0.00
5579 :  AWDGTSS             , 单日浮动：  0.00
5580 :  kk_524              , 单日浮动：  0.00
5581 :  dadada16886         , 单日浮动：  0.00
5582 :  2479274174          , 单日浮动：  0.00
5583 :  songbxian           , 单日浮动：  0.00
5584 :  Tokocho             , 单日浮动：  0.00
5585 :  Neo_RuYu            , 单日浮动：  0.00
5586 :  1rinihm916iq        , 单日浮动：  0.00
5587 :  aiguozhe2021        , 单日浮动：  0.00
5588 :  wathew              , 单日浮动：  0.00
5589 :  nicaiyicai2333      , 单日浮动：  0.00
5590 :  XB0816              , 单日浮动：  0.00
5591 :  AmbitiousGirl       , 单日浮动：  0.00
5592 :  3117844             , 单日浮动：  0.00
5593 :  liyanqing123        , 单日浮动：  0.00
5594 :  AS4000              , 单日浮动：  0.00
5595 :  shenzizhenkeai      , 单日浮动：  0.00
5596 :  xxy12125            , 单日浮动：  0.00
5597 :  550VV_EMZPJ         , 单日浮动：  0.00
5598 :  VoV-keke            , 单日浮动：  0.00
5599 :  kk42t2              , 单日浮动：  0.00
5600 :  Fernchfries         , 单日浮动：  0.00
5601 :  lnbzz               , 单日浮动：  0.00
5602 :  karuku7             , 单日浮动：  0.00
5603 :  terrybogard80       , 单日浮动：  0.00
5604 :  1075465816          , 单日浮动：  0.00
5605 :  5465456464651       , 单日浮动：  0.00
5606 :  wenyhr              , 单日浮动：  0.00
5607 :  Markq1125p          , 单日浮动：  0.00
5608 :  Jingkez             , 单日浮动：  0.00
5609 :  208WDNMD            , 单日浮动：  0.00
5610 :  pyz1993             , 单日浮动：  0.00
5611 :  caoshaJBmingzi      , 单日浮动：  0.00
5612 :  HKHLLM              , 单日浮动：  0.00
5613 :  Darasutei           , 单日浮动：  0.00
5614 :  diyunaiba           , 单日浮动：  0.00
5615 :  jiange149           , 单日浮动：  0.00
5616 :  PTH1023             , 单日浮动：  0.00
5617 :  zhongxuegao05       , 单日浮动：  0.00
5618 :  Akame780            , 单日浮动：  0.00
5619 :  XYP20091216         , 单日浮动：  0.00
5620 :  laobai114           , 单日浮动：  0.00
5621 :  Suchart_01          , 单日浮动：  0.00
5622 :  xiantingzhizhu      , 单日浮动：  0.00
5623 :  SignYang            , 单日浮动：  0.00
5624 :  SAKURAlanlan        , 单日浮动：  0.00
5625 :  awdaqdawdaf         , 单日浮动：  0.00
5626 :  Anoin857            , 单日浮动：  0.00
5627 :  XZM3085             , 单日浮动：  0.00
5628 :  Hesuiwuyao          , 单日浮动：  0.00
5629 :  Vicissituder        , 单日浮动：  0.00
5630 :  wt11451             , 单日浮动：  0.00
5631 :  3d6924dfb1b087c0    , 单日浮动：  0.00
5632 :  moon122131          , 单日浮动：  0.00
5633 :  renfred_cyz         , 单日浮动：  0.00
5634 :  Ceytd               , 单日浮动：  0.00
5635 :  1238786s            , 单日浮动：  0.00
5636 :  TW5e                , 单日浮动：  0.00
5637 :  ntuk46              , 单日浮动：  0.00
5638 :  4184LQR             , 单日浮动：  0.00
5639 :  fqinivm             , 单日浮动：  0.00
5640 :  IlIlLoliconIlIl     , 单日浮动：  0.00
5641 :  yuerchenxiao        , 单日浮动：  0.00
5642 :  koikoiwin           , 单日浮动：  0.00
5643 :  Silverp1ayer        , 单日浮动：  0.00
5644 :  ghfabq5o57a9        , 单日浮动：  0.00
5645 :  VRHeretics          , 单日浮动：  0.00
5646 :  CHAPCHAPOOO         , 单日浮动：  0.00
5647 :  tttttttccc          , 单日浮动：  0.00
5648 :  lsxhjx              , 单日浮动：  0.00
5649 :  zhangxinze          , 单日浮动：  0.00
5650 :  azwd32              , 单日浮动：  0.00
5651 :  giaogiao19          , 单日浮动：  0.00
5652 :  Victus9             , 单日浮动：  0.00
5653 :  billrobison         , 单日浮动：  0.00
5654 :  111123aa            , 单日浮动：  0.00
5655 :  07043732            , 单日浮动：  0.00
5656 :  356ede26cc138166    , 单日浮动：  0.00
5657 :  Rene2635            , 单日浮动：  0.00
5658 :  zhu2724             , 单日浮动：  0.00
5659 :  Apex-Tanjirou       , 单日浮动：  0.00
5660 :  IgarashiAyane       , 单日浮动：  0.00
5661 :  SAveMoreMorE        , 单日浮动：  0.00
5662 :  Zorigoo-11          , 单日浮动：  0.00
5663 :  Jccccc1225          , 单日浮动：  0.00
5664 :  Lz4455              , 单日浮动：  0.00
5665 :  ztmuob              , 单日浮动：  0.00
5666 :  4ARTH               , 单日浮动：  0.00
5667 :  bjulpybhiej9        , 单日浮动：  0.00
5668 :  Fairymika           , 单日浮动：  0.00
5669 :  IllAIEOXMlII        , 单日浮动：  0.00
5670 :  Bezpy66             , 单日浮动：  0.00
5671 :  CC19951221          , 单日浮动：  0.00
5672 :  YYUUOPZ             , 单日浮动：  0.00
5673 :  DrDrinkBeer         , 单日浮动：  0.00
5674 :  slmelldlig          , 单日浮动：  0.00
5675 :  a2Kay1n_            , 单日浮动：  0.00
5676 :  Dr_cdxx             , 单日浮动：  0.00
5677 :  XiaoMing_byd        , 单日浮动：  0.00
5678 :  chrispoi3           , 单日浮动：  0.00
5679 :  Oreo-oirgin         , 单日浮动：  0.00
5680 :  Soulofland          , 单日浮动：  0.00
5681 :  MGI_JejeUnyu        , 单日浮动：  0.00
5682 :  Zivich              , 单日浮动：  0.00
5683 :  Kuromi-co           , 单日浮动：  0.00
5684 :  Gunz4Hire104        , 单日浮动：  0.00
5685 :  zydloy              , 单日浮动：  0.00
5686 :  ababababaskjdbas    , 单日浮动：  0.00
5687 :  Kobe23213412        , 单日浮动：  0.00
5688 :  suaipart            , 单日浮动：  0.00
5689 :  astar016            , 单日浮动：  0.00
5690 :  kang9599            , 单日浮动：  0.00
5691 :  djdjkdj             , 单日浮动：  0.00
5692 :  Vviswaz             , 单日浮动：  0.00
5693 :  31564135            , 单日浮动：  0.00
5694 :  lx2744              , 单日浮动：  0.00
5695 :  LINXINGS            , 单日浮动：  0.00
5696 :  wuguoxin            , 单日浮动：  0.00
5697 :  djjdjdkfkfd         , 单日浮动：  0.00
5698 :  48075571            , 单日浮动：  0.00
5699 :  Tremondous98        , 单日浮动：  0.00
5700 :  Run_Mou_Ren         , 单日浮动：  0.00
5701 :  zhenyp              , 单日浮动：  0.00
5702 :  liyan28             , 单日浮动：  0.00
5703 :  lingchuan           , 单日浮动：  0.00
5704 :  MEIYINGCHONG        , 单日浮动：  0.00
5705 :  yua2e               , 单日浮动：  0.00
5706 :  Miaomi111           , 单日浮动：  0.00
5707 :  fenyin122           , 单日浮动：  0.00
5708 :  qym11110            , 单日浮动：  0.00
5709 :  Hk32330101          , 单日浮动：  0.00
5710 :  TriumphalHorse      , 单日浮动：  0.00
5711 :  Aongri              , 单日浮动：  0.00
5712 :  djbkdkd18cm         , 单日浮动：  0.00
5713 :  iatly               , 单日浮动：  0.00
5714 :  Miku-Hang           , 单日浮动：  0.00
5715 :  LAOT1218            , 单日浮动：  0.00
5716 :  MillLug             , 单日浮动：  0.00
5717 :  meixiahuishuore     , 单日浮动：  0.00
5718 :  kt92ycd2bd1y        , 单日浮动：  0.00
5719 :  6md6bjic2x2n        , 单日浮动：  0.00
5720 :  wuyifaee            , 单日浮动：  0.00
5721 :  3090613259          , 单日浮动：  0.00
5722 :  13eada              , 单日浮动：  0.00
5723 :  gubalulu            , 单日浮动：  0.00
5724 :  youziMATT           , 单日浮动：  0.00
5725 :  wdejm3cm            , 单日浮动：  0.00
5726 :  35000               , 单日浮动：  0.00
5727 :  dszxdsb             , 单日浮动：  0.00
5728 :  toldmenidie         , 单日浮动：  0.00
5729 :  giveyhate           , 单日浮动：  0.00
5730 :  040213F             , 单日浮动：  0.00
5731 :  yxajsn              , 单日浮动：  0.00
5732 :  Pun_Za001           , 单日浮动：  0.00
5733 :  200412zhy           , 单日浮动：  0.00
5734 :  josephyyds          , 单日浮动：  0.00
5735 :  zhushirongyi        , 单日浮动：  0.00
5736 :  jiaxingM            , 单日浮动：  0.00
5737 :  OOOPPPPP            , 单日浮动：  0.00
5738 :  Sufyan_Stunter      , 单日浮动：  0.00
5739 :  guoxiaoguoIroh      , 单日浮动：  0.00
5740 :  ltsnotmarcus        , 单日浮动：  0.00
5741 :  LBG-95xcMs          , 单日浮动：  0.00
5742 :  mastinkun           , 单日浮动：  0.00
5743 :  xiuxiong            , 单日浮动：  0.00
5744 :  sanyueyouliu        , 单日浮动：  0.00
5745 :  lanminno            , 单日浮动：  0.00
5746 :  shabifdage          , 单日浮动：  0.00
5747 :  silentnati          , 单日浮动：  0.00
5748 :  toutakuangmo        , 单日浮动：  0.00
5749 :  ctvie               , 单日浮动：  0.00
5750 :  plnxi               , 单日浮动：  0.00
5751 :  Qing-LongDream      , 单日浮动：  0.00
5752 :  JCTZHYCAEZ          , 单日浮动：  0.00
5753 :  Miss-Black-Tea      , 单日浮动：  0.00
5754 :  beigang007          , 单日浮动：  0.00
5755 :  SHENSHIYUAN         , 单日浮动：  0.00
5756 :  AAAREUU             , 单日浮动：  0.00
5757 :  tachanka0212        , 单日浮动：  0.00
5758 :  BloodWolfNN         , 单日浮动：  0.00
5759 :  songgenfa2482       , 单日浮动：  0.00
5760 :  takenqkobf          , 单日浮动：  0.00
5761 :  RedTempCh1ps        , 单日浮动：  0.00
5762 :  kakoy_to_chai       , 单日浮动：  0.00
5763 :  MENGXIN20           , 单日浮动：  0.00
5764 :  Whoooo0ooooo        , 单日浮动：  0.00
5765 :  FANGT6270           , 单日浮动：  0.00
5766 :  askbqn              , 单日浮动：  0.00
5767 :  tenhewen            , 单日浮动：  0.00
5768 :  demomers            , 单日浮动：  0.00
5769 :  Lcq23               , 单日浮动：  0.00
5770 :  Daisy-General       , 单日浮动：  0.00
5771 :  Gentlests           , 单日浮动：  0.00
5772 :  QQ1024844822        , 单日浮动：  0.00
5773 :  dddmmmccchhh        , 单日浮动：  0.00
5774 :  qfe7dxy7qckz        , 单日浮动：  0.00
5775 :  greek_guardian      , 单日浮动：  0.00
5776 :  905413963           , 单日浮动：  0.00
5777 :  Ktocile             , 单日浮动：  0.00
5778 :  i42c3g8q6mk4        , 单日浮动：  0.00
5779 :  nzgnlnsdzj          , 单日浮动：  0.00
5780 :  LangRenF1           , 单日浮动：  0.00
5781 :  yang5208            , 单日浮动：  0.00
5782 :  SOOOZU              , 单日浮动：  0.00
5783 :  tudou1124           , 单日浮动：  0.00
5784 :  Tangqiu122          , 单日浮动：  0.00
5785 :  3juabn7yh4gl        , 单日浮动：  0.00
