1    :  dingxiong990301     , 单日浮动：195.93
3986 :  TMSvn               , 单日浮动：  0.00
3987 :  yexifeng1           , 单日浮动：  0.00
3988 :  xiyouhehua9         , 单日浮动：  0.00
3989 :  bqchan              , 单日浮动：  0.00
3990 :  skl918              , 单日浮动：  0.00
3991 :  zzk159159           , 单日浮动：  0.00
3992 :  Snowy_Bomber        , 单日浮动：  0.00
3993 :  dedgqe              , 单日浮动：  0.00
3994 :  weimuaii            , 单日浮动：  0.00
3995 :  TD21836             , 单日浮动：  0.00
3996 :  diqizhao            , 单日浮动：  0.00
3997 :  Tnoaia              , 单日浮动：  0.00
3998 :  KlwWeSfgeagAEsdf    , 单日浮动：  0.00
3999 :  NEKO11235           , 单日浮动：  0.00
4000 :  1z2x3c4v5b          , 单日浮动：  0.00
4001 :  wa66                , 单日浮动：  0.00
4002 :  Emmdeepdark         , 单日浮动：  0.00
4003 :  wheelyman123        , 单日浮动：  0.00
4004 :  2120442036          , 单日浮动：  0.00
4005 :  do0this0all0day     , 单日浮动：  0.00
4006 :  LANBAOSHIWANGBA     , 单日浮动：  0.00
4007 :  dbgvdhcb            , 单日浮动：  0.00
4008 :  perhapszhang        , 单日浮动：  0.00
4009 :  Marryalin           , 单日浮动：  0.00
4010 :  Zjy888666           , 单日浮动：  0.00
4011 :  Outlier-Cx330       , 单日浮动：  0.00
4012 :  ILBYI               , 单日浮动：  0.00
4013 :  MantoZYC            , 单日浮动：  0.00
4014 :  LouGaoBaiChi        , 单日浮动：  0.00
4015 :  DeriiCreme          , 单日浮动：  0.00
4016 :  Birthguy            , 单日浮动：  0.00
4017 :  HongSheng_FX        , 单日浮动：  0.00
4018 :  EWlaker             , 单日浮动：  0.00
4019 :  jackchong06         , 单日浮动：  0.00
4020 :  artmis1328          , 单日浮动：  0.00
4021 :  kilitoku0109        , 单日浮动：  0.00
4022 :  PIDaoBeiRenZou      , 单日浮动：  0.00
4023 :  adeha125            , 单日浮动：  0.00
4024 :  XiaoPingNaiGai      , 单日浮动：  0.00
4025 :  RantongQAQ          , 单日浮动：  0.00
4026 :  seventy-four744     , 单日浮动：  0.00
4027 :  lYongFeng           , 单日浮动：  0.00
4028 :  1903023335          , 单日浮动：  0.00
4029 :  uniform             , 单日浮动：  0.00
4030 :  aaalrui             , 单日浮动：  0.00
4031 :  27121978            , 单日浮动：  0.00
4032 :  SmileKnight7        , 单日浮动：  0.00
4033 :  2233002             , 单日浮动：  0.00
4034 :  chuifengji          , 单日浮动：  0.00
4035 :  lch521153           , 单日浮动：  0.00
4036 :  9CJuice             , 单日浮动：  0.00
4037 :  guohang789          , 单日浮动：  0.00
4038 :  nguyenphucvinh79    , 单日浮动：  0.00
4039 :  hMinvely            , 单日浮动：  0.00
4040 :  whfs                , 单日浮动：  0.00
4041 :  ymyx123             , 单日浮动：  0.00
4042 :  1e578aeb8ea98f84    , 单日浮动：  0.00
4043 :  JASONDUANCOU        , 单日浮动：  0.00
4044 :  hydragoicaicd       , 单日浮动：  0.00
4045 :  Gciang              , 单日浮动：  0.00
4046 :  3PACnew             , 单日浮动：  0.00
4047 :  xingcen00           , 单日浮动：  0.00
4048 :  wxhzhw              , 单日浮动：  0.00
4049 :  Gameb1ng-Monster    , 单日浮动：  0.00
4050 :  chenkk37            , 单日浮动：  0.00
4051 :  miku456789u         , 单日浮动：  0.00
4052 :  pangge202361        , 单日浮动：  0.00
4053 :  4a35542e7c392695    , 单日浮动：  0.00
4054 :  3680f4f106be37ce    , 单日浮动：  0.00
4055 :  MatrixD2021         , 单日浮动：  0.00
4056 :  3l2sbt6o32rs        , 单日浮动：  0.00
4057 :  Sneike0533          , 单日浮动：  0.00
4058 :  yuyueyueyang        , 单日浮动：  0.00
4059 :  13484249369         , 单日浮动：  0.00
4060 :  Bagpoq              , 单日浮动：  0.00
4061 :  ApexZhangYuGe       , 单日浮动：  0.00
4062 :  xiaohao5287         , 单日浮动：  0.00
4063 :  Brazycs             , 单日浮动：  0.00
4064 :  JDKett              , 单日浮动：  0.00
4065 :  sawsawyou           , 单日浮动：  0.00
4066 :  1boki1              , 单日浮动：  0.00
4067 :  Higherpleace123     , 单日浮动：  0.00
4068 :  yyye456             , 单日浮动：  0.00
4069 :  lany520_zk          , 单日浮动：  0.00
4070 :  sFDGazdfh           , 单日浮动：  0.00
4071 :  yizui878            , 单日浮动：  0.00
4072 :  poronsyu            , 单日浮动：  0.00
4073 :  ye66game            , 单日浮动：  0.00
4074 :  garasubraker        , 单日浮动：  0.00
4075 :  smgt                , 单日浮动：  0.00
4076 :  ETimeSGod           , 单日浮动：  0.00
4077 :  youling265          , 单日浮动：  0.00
4078 :  6465615             , 单日浮动：  0.00
4079 :  WUJIANMEI           , 单日浮动：  0.00
4080 :  ESU0000             , 单日浮动：  0.00
4081 :  13643642            , 单日浮动：  0.00
4082 :  1730977             , 单日浮动：  0.00
4083 :  wuxinxun            , 单日浮动：  0.00
4084 :  hgyghjoj            , 单日浮动：  0.00
4085 :  6454587             , 单日浮动：  0.00
4086 :  wwwdddnnnmmmdd      , 单日浮动：  0.00
4087 :  Lasser-FF           , 单日浮动：  0.00
4088 :  Xhy_124             , 单日浮动：  0.00
4089 :  wcmrjx              , 单日浮动：  0.00
4090 :  Sesicka             , 单日浮动：  0.00
4091 :  valcation           , 单日浮动：  0.00
4092 :  sisieomv            , 单日浮动：  0.00
4093 :  MostLog             , 单日浮动：  0.00
4094 :  satuo721            , 单日浮动：  0.00
4095 :  maomao19980114      , 单日浮动：  0.00
4096 :  wahts-us            , 单日浮动：  0.00
4097 :  2314179624          , 单日浮动：  0.00
4098 :  gbge5116            , 单日浮动：  0.00
4099 :  xiaoderer           , 单日浮动：  0.00
4100 :  MrKiller_XD_XD      , 单日浮动：  0.00
4101 :  lixinrick           , 单日浮动：  0.00
4102 :  0145e860d3ef0148    , 单日浮动：  0.00
4103 :  jiadesen            , 单日浮动：  0.00
4104 :  Sunhaoxiang11123    , 单日浮动：  0.00
4105 :  TDakinn             , 单日浮动：  0.00
4106 :  PoikoTherm          , 单日浮动：  0.00
4107 :  WHHDDD              , 单日浮动：  0.00
4108 :  qiangshang14        , 单日浮动：  0.00
4109 :  abandoneddemons     , 单日浮动：  0.00
4110 :  luocao123456        , 单日浮动：  0.00
4111 :  LZshanhan           , 单日浮动：  0.00
4112 :  BiliBili-4028664    , 单日浮动：  0.00
4113 :  AOAwhat             , 单日浮动：  0.00
4114 :  nmgcfjy             , 单日浮动：  0.00
4115 :  1A6i1TUqd2Za        , 单日浮动：  0.00
4116 :  ArknightsPIayer-    , 单日浮动：  0.00
4117 :  binkesidechengzi    , 单日浮动：  0.00
4118 :  Lthan0              , 单日浮动：  0.00
4119 :  Eviltome            , 单日浮动：  0.00
4120 :  BathroomWarGod1     , 单日浮动：  0.00
4121 :  ZXYABBO             , 单日浮动：  0.00
4122 :  Archkared           , 单日浮动：  0.00
4123 :  liu20060            , 单日浮动：  0.00
4124 :  01yuan39            , 单日浮动：  0.00
4125 :  mingtian6996        , 单日浮动：  0.00
4126 :  peterpan14K4W4      , 单日浮动：  0.00
4127 :  zjyshisb            , 单日浮动：  0.00
4128 :  BUKANZHONGFU        , 单日浮动：  0.00
4129 :  gouhua12345         , 单日浮动：  0.00
4130 :  LONG0000001         , 单日浮动：  0.00
4131 :  AssassinCatWar      , 单日浮动：  0.00
4132 :  Altionble           , 单日浮动：  0.00
4133 :  onslayer            , 单日浮动：  0.00
4134 :  CarlSky421          , 单日浮动：  0.00
4135 :  zijxjs              , 单日浮动：  0.00
4136 :  fusdawk             , 单日浮动：  0.00
4137 :  AumTHz              , 单日浮动：  0.00
4138 :  55563655            , 单日浮动：  0.00
4139 :  yulaoshiqizhegou    , 单日浮动：  0.00
4140 :  tianyuxiaopenyou    , 单日浮动：  0.00
4141 :  Rockyenjioyer       , 单日浮动：  0.00
4142 :  badodas             , 单日浮动：  0.00
4143 :  PB0791              , 单日浮动：  0.00
4144 :  BLOXEY              , 单日浮动：  0.00
4145 :  weichen778          , 单日浮动：  0.00
4146 :  LvSt0ckINg          , 单日浮动：  0.00
4147 :  4367665878229       , 单日浮动：  0.00
4148 :  yuancixianz         , 单日浮动：  0.00
4149 :  xibomoying          , 单日浮动：  0.00
4150 :  caodacao            , 单日浮动：  0.00
4151 :  r48yyc9mpehl        , 单日浮动：  0.00
4152 :  dzygnm              , 单日浮动：  0.00
4153 :  Y0unggranite        , 单日浮动：  0.00
4154 :  Muelsyse-1013       , 单日浮动：  0.00
4155 :  201402020           , 单日浮动：  0.00
4156 :  soilder1            , 单日浮动：  0.00
4157 :  revolutation        , 单日浮动：  0.00
4158 :  laosuMM             , 单日浮动：  0.00
4159 :  lcl0902             , 单日浮动：  0.00
4160 :  tangliming          , 单日浮动：  0.00
4161 :  hwantasy1990        , 单日浮动：  0.00
4162 :  LuokesZ             , 单日浮动：  0.00
4163 :  AKiraMou            , 单日浮动：  0.00
4164 :  moyuntian1          , 单日浮动：  0.00
4165 :  ispw85wcbzyy        , 单日浮动：  0.00
4166 :  xupeng7667          , 单日浮动：  0.00
4167 :  lvinyuan            , 单日浮动：  0.00
4168 :  RuthlessS-CN-       , 单日浮动：  0.00
4169 :  sunyinuo666         , 单日浮动：  0.00
4170 :  floyna              , 单日浮动：  0.00
4171 :  pj200558            , 单日浮动：  0.00
4172 :  momozoukai          , 单日浮动：  0.00
4173 :  acizzz              , 单日浮动：  0.00
4174 :  xuletian5211        , 单日浮动：  0.00
4175 :  Lynnnnqc            , 单日浮动：  0.00
4176 :  Cryin2021           , 单日浮动：  0.00
4177 :  2424351801          , 单日浮动：  0.00
4178 :  Social_Qk           , 单日浮动：  0.00
4179 :  ykx6d4aa8z2s        , 单日浮动：  0.00
4180 :  TanLichains         , 单日浮动：  0.00
4181 :  Arasaka_Sharan      , 单日浮动：  0.00
4182 :  ikun-kunkun-1-5     , 单日浮动：  0.00
4183 :  xya0232             , 单日浮动：  0.00
4184 :  PaulusVK            , 单日浮动：  0.00
4185 :  yes14ok             , 单日浮动：  0.00
4186 :  TianXS9             , 单日浮动：  0.00
4187 :  Mayweny             , 单日浮动：  0.00
4188 :  domoniquepe         , 单日浮动：  0.00
4189 :  IJN_Fubuki_1928     , 单日浮动：  0.00
4190 :  Molder6661          , 单日浮动：  0.00
4191 :  Tufengfeng_OVO      , 单日浮动：  0.00
4192 :  JDGEG               , 单日浮动：  0.00
4193 :  TOP-binghun         , 单日浮动：  0.00
4194 :  jeijeijei           , 单日浮动：  0.00
4195 :  BigMonkeyHHY        , 单日浮动：  0.00
4196 :  h752316             , 单日浮动：  0.00
4197 :  DontTouchMyTank     , 单日浮动：  0.00
4198 :  Huijiechen          , 单日浮动：  0.00
4199 :  llldddlll0120       , 单日浮动：  0.00
4200 :  TAKAPAKAT           , 单日浮动：  0.00
4201 :  ukys031VCBbnfb      , 单日浮动：  0.00
4202 :  cccpmbt             , 单日浮动：  0.00
4203 :  zhangqiyuqf         , 单日浮动：  0.00
4204 :  jiangmoa            , 单日浮动：  0.00
4205 :  zmqiao              , 单日浮动：  0.00
4206 :  poteto08            , 单日浮动：  0.00
4207 :  LegaIDan            , 单日浮动：  0.00
4208 :  13581943618         , 单日浮动：  0.00
4209 :  kametomo110         , 单日浮动：  0.00
4210 :  AloneLIZI           , 单日浮动：  0.00
4211 :  bahdrunbokir1       , 单日浮动：  0.00
4212 :  SuNewton            , 单日浮动：  0.00
4213 :  Battle2             , 单日浮动：  0.00
4214 :  MSTvision           , 单日浮动：  0.00
4215 :  Hutianleil          , 单日浮动：  0.00
4216 :  z128325819          , 单日浮动：  0.00
4217 :  fzly1               , 单日浮动：  0.00
4218 :  thezzzcat           , 单日浮动：  0.00
4219 :  takshin1            , 单日浮动：  0.00
4220 :  sadacom1000         , 单日浮动：  0.00
4221 :  -IHEROI-Kong_Jie    , 单日浮动：  0.00
4222 :  EDGE6025            , 单日浮动：  0.00
4223 :  gaowawa             , 单日浮动：  0.00
4224 :  WakuwakuRabbit      , 单日浮动：  0.00
4225 :  yuluoyunyan2003     , 单日浮动：  0.00
4226 :  Special_summer_A    , 单日浮动：  0.00
4227 :  77777G3             , 单日浮动：  0.00
4228 :  EX-SABER-ALTORIA    , 单日浮动：  0.00
4229 :  kallos123           , 单日浮动：  0.00
4230 :  vgufte              , 单日浮动：  0.00
4231 :  zhugezongs          , 单日浮动：  0.00
4232 :  lunan8273           , 单日浮动：  0.00
4233 :  bny2004925          , 单日浮动：  0.00
4234 :  tinmjggffrt         , 单日浮动：  0.00
4235 :  JoanSparrow         , 单日浮动：  0.00
4236 :  Noslyfox            , 单日浮动：  0.00
4237 :  creamed_face        , 单日浮动：  0.00
4238 :  BartDu2333          , 单日浮动：  0.00
4239 :  vyjgjy              , 单日浮动：  0.00
4240 :  C1ausewitz          , 单日浮动：  0.00
4241 :  aoyebutt            , 单日浮动：  0.00
4242 :  Leonardosbh         , 单日浮动：  0.00
4243 :  MaRKOVka41          , 单日浮动：  0.00
4244 :  ZGUOHUI2022         , 单日浮动：  0.00
4245 :  ACE_ART_LARGE       , 单日浮动：  0.00
4246 :  zwz050926           , 单日浮动：  0.00
4247 :  xg243060            , 单日浮动：  0.00
4248 :  ATsics              , 单日浮动：  0.00
4249 :  as60512923          , 单日浮动：  0.00
4250 :  Nekopara_1247       , 单日浮动：  0.00
4251 :  choubaobieshawo     , 单日浮动：  0.00
4252 :  Joyyy4              , 单日浮动：  0.00
4253 :  polarreal           , 单日浮动：  0.00
4254 :  zglabcd             , 单日浮动：  0.00
4255 :  BLKST-Venus         , 单日浮动：  0.00
4256 :  FeiJohnson16702     , 单日浮动：  0.00
4257 :  khb45jijk           , 单日浮动：  0.00
4258 :  qyj2006109          , 单日浮动：  0.00
4259 :  Lizeaku             , 单日浮动：  0.00
4260 :  Khan--Gialli        , 单日浮动：  0.00
4261 :  bb070504            , 单日浮动：  0.00
4262 :  KLJWsiym            , 单日浮动：  0.00
4263 :  dajuanmaoa          , 单日浮动：  0.00
4264 :  gdywe               , 单日浮动：  0.00
4265 :  wirun               , 单日浮动：  0.00
4266 :  Blikkstokker        , 单日浮动：  0.00
4267 :  rich_lxyyy          , 单日浮动：  0.00
4268 :  33662004            , 单日浮动：  0.00
4269 :  lmx0356             , 单日浮动：  0.00
4270 :  43744637            , 单日浮动：  0.00
4271 :  ThorOff             , 单日浮动：  0.00
4272 :  626chairman         , 单日浮动：  0.00
4273 :  wsczqa              , 单日浮动：  0.00
4274 :  guwenkai            , 单日浮动：  0.00
4275 :  AdagakiAkiLOVE      , 单日浮动：  0.00
4276 :  OSNDEM              , 单日浮动：  0.00
4277 :  xiaoxiaodeye        , 单日浮动：  0.00
4278 :  pxj114514           , 单日浮动：  0.00
4279 :  Echaospear          , 单日浮动：  0.00
4280 :  xxcsdb              , 单日浮动：  0.00
4281 :  aekacebbq123456     , 单日浮动：  0.00
4282 :  xuejie001           , 单日浮动：  0.00
4283 :  HowrAn11            , 单日浮动：  0.00
4284 :  BaByLiu_ZK383       , 单日浮动：  0.00
4285 :  MaskFox             , 单日浮动：  0.00
4286 :  xijinping246        , 单日浮动：  0.00
4287 :  gokalio             , 单日浮动：  0.00
4288 :  T1ckingAway         , 单日浮动：  0.00
4289 :  xiaomo520A          , 单日浮动：  0.00
4290 :  HHHHc1105           , 单日浮动：  0.00
4291 :  jasonpujass         , 单日浮动：  0.00
4292 :  liuhuadiyi1314      , 单日浮动：  0.00
4293 :  lilei256            , 单日浮动：  0.00
4294 :  RNM3ci              , 单日浮动：  0.00
4295 :  Fatzhai1            , 单日浮动：  0.00
4296 :  z3ke_o              , 单日浮动：  0.00
4297 :  Lijiemingxin        , 单日浮动：  0.00
4298 :  XiaoZou8695         , 单日浮动：  0.00
4299 :  HHTSSS              , 单日浮动：  0.00
4300 :  QiHeMaShaZhu        , 单日浮动：  0.00
4301 :  dhajkfhnjk9984      , 单日浮动：  0.00
4302 :  ZHUIfzdr            , 单日浮动：  0.00
4303 :  aosvfqtw1682        , 单日浮动：  0.00
4304 :  supMeihuaQ          , 单日浮动：  0.00
4305 :  91LueBigCat         , 单日浮动：  0.00
4306 :  Y199602             , 单日浮动：  0.00
4307 :  yuxiao0526          , 单日浮动：  0.00
4308 :  chinwcj             , 单日浮动：  0.00
4309 :  pm61823             , 单日浮动：  0.00
4310 :  yunoooo             , 单日浮动：  0.00
4311 :  Cy639               , 单日浮动：  0.00
4312 :  TTTTTTTTTT1         , 单日浮动：  0.00
4313 :  09876zxcr           , 单日浮动：  0.00
4314 :  WylLoveGasaiYuno    , 单日浮动：  0.00
4315 :  995872609           , 单日浮动：  0.00
4316 :  ShengGT             , 单日浮动：  0.00
4317 :  wonssible           , 单日浮动：  0.00
4318 :  yanfu12345          , 单日浮动：  0.00
4319 :  woodleave           , 单日浮动：  0.00
4320 :  wozaizheer3         , 单日浮动：  0.00
4321 :  Kremlin_Stalin      , 单日浮动：  0.00
4322 :  JIUWEI_onion        , 单日浮动：  0.00
4323 :  Tai66               , 单日浮动：  0.00
4324 :  2381432423085902    , 单日浮动：  0.00
4325 :  obiwan2666          , 单日浮动：  0.00
4326 :  daoxunchang         , 单日浮动：  0.00
4327 :  EXJACK              , 单日浮动：  0.00
4328 :  thefool881          , 单日浮动：  0.00
4329 :  VST366              , 单日浮动：  0.00
4330 :  Boyconsole          , 单日浮动：  0.00
4331 :  XFtnaryT            , 单日浮动：  0.00
4332 :  202103300331        , 单日浮动：  0.00
4333 :  Aorsol_Yao          , 单日浮动：  0.00
4334 :  ctm9808             , 单日浮动：  0.00
4335 :  fuchenkai21         , 单日浮动：  0.00
4336 :  2376047436          , 单日浮动：  0.00
4337 :  qqq98988            , 单日浮动：  0.00
4338 :  efesfsdwd           , 单日浮动：  0.00
4339 :  delivery4147        , 单日浮动：  0.00
4340 :  qzmpds              , 单日浮动：  0.00
4341 :  luluxiudaren        , 单日浮动：  0.00
4342 :  Janus-pnz-          , 单日浮动：  0.00
4343 :  7c4cb42e9ad3c6c9    , 单日浮动：  0.00
4344 :  xenonkiller         , 单日浮动：  0.00
4345 :  bberbin             , 单日浮动：  0.00
4346 :  kailuyilc3          , 单日浮动：  0.00
4347 :  9898hh9898          , 单日浮动：  0.00
4348 :  Loopkris            , 单日浮动：  0.00
4349 :  Djskully6           , 单日浮动：  0.00
4350 :  linghaichushuang    , 单日浮动：  0.00
4351 :  d_r_m_298           , 单日浮动：  0.00
4352 :  ww12341ww           , 单日浮动：  0.00
4353 :  quandestvendre      , 单日浮动：  0.00
4354 :  APINGZ              , 单日浮动：  0.00
4355 :  janganpegang11      , 单日浮动：  0.00
4356 :  168_Witch_Cc        , 单日浮动：  0.00
4357 :  JinChuanQ           , 单日浮动：  0.00
4358 :  418758              , 单日浮动：  0.00
4359 :  lifrn               , 单日浮动：  0.00
4360 :  jiemourenaaa        , 单日浮动：  0.00
4361 :  tongshirenzha       , 单日浮动：  0.00
4362 :  TentaciION          , 单日浮动：  0.00
4363 :  FeiJi6668           , 单日浮动：  0.00
4364 :  ykb9632             , 单日浮动：  0.00
4365 :  10245122            , 单日浮动：  0.00
4366 :  JEOSL               , 单日浮动：  0.00
4367 :  dwgwf               , 单日浮动：  0.00
4368 :  A19990412abc        , 单日浮动：  0.00
4369 :  Highestpositio      , 单日浮动：  0.00
4370 :  xiayuechange        , 单日浮动：  0.00
4371 :  jamis300            , 单日浮动：  0.00
4372 :  pianshanqian        , 单日浮动：  0.00
4373 :  xuchuan9            , 单日浮动：  0.00
4374 :  henedbs             , 单日浮动：  0.00
4375 :  HanachaNx           , 单日浮动：  0.00
4376 :  Hxc200410           , 单日浮动：  0.00
4377 :  wakemmmm            , 单日浮动：  0.00
4378 :  J5279               , 单日浮动：  0.00
4379 :  yeatscll            , 单日浮动：  0.00
4380 :  oeama321            , 单日浮动：  0.00
4381 :  shuke0000           , 单日浮动：  0.00
4382 :  XYXJC               , 单日浮动：  0.00
4383 :  Yersiniaa-pestis    , 单日浮动：  0.00
4384 :  Kalts1mple          , 单日浮动：  0.00
4385 :  NoriPro-Mishiro     , 单日浮动：  0.00
4386 :  ShiLangKeA          , 单日浮动：  0.00
4387 :  QAQ203118           , 单日浮动：  0.00
4388 :  anyyoooooo          , 单日浮动：  0.00
4389 :  HyperFormRider      , 单日浮动：  0.00
4390 :  LYHdsg1111          , 单日浮动：  0.00
4391 :  zzyykk123           , 单日浮动：  0.00
4392 :  aezzk               , 单日浮动：  0.00
4393 :  Anesw000000w        , 单日浮动：  0.00
4394 :  bbl0421             , 单日浮动：  0.00
4395 :  KennYLiN1410        , 单日浮动：  0.00
4396 :  pulity              , 单日浮动：  0.00
4397 :  liushenqi432        , 单日浮动：  0.00
4398 :  TIEWANYUWEN         , 单日浮动：  0.00
4399 :  notchliu            , 单日浮动：  0.00
4400 :  Homura_Aya          , 单日浮动：  0.00
4401 :  ZJHMsweet           , 单日浮动：  0.00
4402 :  happydefengnan      , 单日浮动：  0.00
4403 :  tare_mayu_09        , 单日浮动：  0.00
4404 :  rainbow-W-xD        , 单日浮动：  0.00
4405 :  boheroud            , 单日浮动：  0.00
4406 :  Oreoitam            , 单日浮动：  0.00
4407 :  apxiaohai317        , 单日浮动：  0.00
4408 :  ououling            , 单日浮动：  0.00
4409 :  nw13qe              , 单日浮动：  0.00
4410 :  LPX777333           , 单日浮动：  0.00
4411 :  ahh12134465         , 单日浮动：  0.00
4412 :  LJWqw               , 单日浮动：  0.00
4413 :  mjy02221            , 单日浮动：  0.00
4414 :  sonandgame          , 单日浮动：  0.00
4415 :  cz88885             , 单日浮动：  0.00
4416 :  PopoTaam            , 单日浮动：  0.00
4417 :  aw0m0we             , 单日浮动：  0.00
4418 :  daiweishutiao       , 单日浮动：  0.00
4419 :  DoomSlayer_elev     , 单日浮动：  0.00
4420 :  Vinceniec           , 单日浮动：  0.00
4421 :  umps2nkw8v8c        , 单日浮动：  0.00
4422 :  wuchengxuan         , 单日浮动：  0.00
4423 :  aioria0312          , 单日浮动：  0.00
4424 :  clevercow           , 单日浮动：  0.00
4425 :  GUAIGUAIy           , 单日浮动：  0.00
4426 :  dghiu               , 单日浮动：  0.00
4427 :  axcc123             , 单日浮动：  0.00
4428 :  HFJERRY             , 单日浮动：  0.00
4429 :  Kingnight97         , 单日浮动：  0.00
4430 :  cegagag             , 单日浮动：  0.00
4431 :  dcsdcw              , 单日浮动：  0.00
4432 :  mita165             , 单日浮动：  0.00
4433 :  few3r3waewa         , 单日浮动：  0.00
4434 :  zjx1129             , 单日浮动：  0.00
4435 :  mstclzh             , 单日浮动：  0.00
4436 :  ea8253c4fd97364e    , 单日浮动：  0.00
4437 :  gaohaicnm           , 单日浮动：  0.00
4438 :  lhydsgyy            , 单日浮动：  0.00
4439 :  dantdm233x          , 单日浮动：  0.00
4440 :  L87xUvF_            , 单日浮动：  0.00
4441 :  Mrkinghans          , 单日浮动：  0.00
4442 :  xcvferasd           , 单日浮动：  0.00
4443 :  lfeifan123          , 单日浮动：  0.00
4444 :  sawsawwordnewnew    , 单日浮动：  0.00
4445 :  Yukui_li6           , 单日浮动：  0.00
4446 :  linbpar             , 单日浮动：  0.00
4447 :  lingTzero           , 单日浮动：  0.00
4448 :  quechaofenchao      , 单日浮动：  0.00
4449 :  waramandalice       , 单日浮动：  0.00
4450 :  ying43021           , 单日浮动：  0.00
4451 :  dawoya2333          , 单日浮动：  0.00
4452 :  1314pass            , 单日浮动：  0.00
4453 :  rong107             , 单日浮动：  0.00
4454 :  LiuyueOoO           , 单日浮动：  0.00
4455 :  wangjinghan11       , 单日浮动：  0.00
4456 :  KAODA1145           , 单日浮动：  0.00
4457 :  0815825             , 单日浮动：  0.00
4458 :  munchen_moon        , 单日浮动：  0.00
4459 :  edgfbzdvfaan        , 单日浮动：  0.00
4460 :  sheweiba            , 单日浮动：  0.00
4461 :  Leeds20202021       , 单日浮动：  0.00
4462 :  0002121             , 单日浮动：  0.00
4463 :  lihaoqi6            , 单日浮动：  0.00
4464 :  hahamyfamand        , 单日浮动：  0.00
4465 :  ajsbnd              , 单日浮动：  0.00
4466 :  Harukakka           , 单日浮动：  0.00
4467 :  Ballbreaker2        , 单日浮动：  0.00
4468 :  ljz018              , 单日浮动：  0.00
4469 :  BaiRiSuqing         , 单日浮动：  0.00
4470 :  LKIULK              , 单日浮动：  0.00
4471 :  twy4188             , 单日浮动：  0.00
4472 :  You0424             , 单日浮动：  0.00
4473 :  Kando_Tomoko        , 单日浮动：  0.00
4474 :  Mouce-Jerry         , 单日浮动：  0.00
4475 :  CHUD102             , 单日浮动：  0.00
4476 :  gw2esuqdy8ij        , 单日浮动：  0.00
4477 :  yuukiQAQQAQ         , 单日浮动：  0.00
4478 :  YT1294              , 单日浮动：  0.00
4479 :  UQAQA               , 单日浮动：  0.00
4480 :  Inarios724          , 单日浮动：  0.00
4481 :  fli66               , 单日浮动：  0.00
4482 :  ZMer_WP             , 单日浮动：  0.00
4483 :  mzzj9589            , 单日浮动：  0.00
4484 :  DazzlingMacao       , 单日浮动：  0.00
4485 :  chenyeisen          , 单日浮动：  0.00
4486 :  Fox-ALCE            , 单日浮动：  0.00
4487 :  avandar978          , 单日浮动：  0.00
4488 :  Russiagogo          , 单日浮动：  0.00
4489 :  LIKErabbit1         , 单日浮动：  0.00
4490 :  xuqianglinkan       , 单日浮动：  0.00
4491 :  3338451185          , 单日浮动：  0.00
4492 :  wshzq666            , 单日浮动：  0.00
4493 :  CHINAKINGOFCCP      , 单日浮动：  0.00
4494 :  wdnmd11156464       , 单日浮动：  0.00
4495 :  zjj250250           , 单日浮动：  0.00
4496 :  CHENMM999           , 单日浮动：  0.00
4497 :  fanhuarumengmiao    , 单日浮动：  0.00
4498 :  Abyssal_revenge     , 单日浮动：  0.00
4499 :  CasterIssarRain     , 单日浮动：  0.00
4500 :  daofengql           , 单日浮动：  0.00
4501 :  xiandedan           , 单日浮动：  0.00
4502 :  niante01            , 单日浮动：  0.00
4503 :  Rord_Snow           , 单日浮动：  0.00
4504 :  Braelc              , 单日浮动：  0.00
4505 :  ssfgfsa             , 单日浮动：  0.00
4506 :  31d06cf468b6642d    , 单日浮动：  0.00
4507 :  6900xtt             , 单日浮动：  0.00
4508 :  l623483             , 单日浮动：  0.00
4509 :  darkyouxu           , 单日浮动：  0.00
4510 :  wuyuaoloveNeymar    , 单日浮动：  0.00
4511 :  NameUnverfied       , 单日浮动：  0.00
4512 :  losingQ             , 单日浮动：  0.00
4513 :  sks0604             , 单日浮动：  0.00
4514 :  billbillpipilian    , 单日浮动：  0.00
4515 :  nihaotieyu          , 单日浮动：  0.00
4516 :  512834165954        , 单日浮动：  0.00
4517 :  zahidoutlaw         , 单日浮动：  0.00
4518 :  MyWoid              , 单日浮动：  0.00
4519 :  yuupetan            , 单日浮动：  0.00
4520 :  naiigee             , 单日浮动：  0.00
4521 :  yuliaa393           , 单日浮动：  0.00
4522 :  nanahaqikyo         , 单日浮动：  0.00
4523 :  yinyieyie           , 单日浮动：  0.00
4524 :  eblimp              , 单日浮动：  0.00
4525 :  hlsama66            , 单日浮动：  0.00
4526 :  Kuasakua            , 单日浮动：  0.00
4527 :  CHN666101           , 单日浮动：  0.00
4528 :  YHPZM110525         , 单日浮动：  0.00
4529 :  shmoonjk1201        , 单日浮动：  0.00
4530 :  -0_CDG_0-           , 单日浮动：  0.00
4531 :  xiaoyuyyds147       , 单日浮动：  0.00
4532 :  AWDWWWAD            , 单日浮动：  0.00
4533 :  Fearful-odd         , 单日浮动：  0.00
4534 :  Juzi211             , 单日浮动：  0.00
4535 :  Plastic-Love-6      , 单日浮动：  0.00
4536 :  LcheanQiop          , 单日浮动：  0.00
4537 :  bfhwen              , 单日浮动：  0.00
